,K,mag,filename,tmax,tinstability,Eerr1,Eerrf,tinstability_index,e1b,erms1b,e1c,erms1c,e1d,erms1d,e1e,erms1e,e1f,erms1f,e1g,erms1g,e1h,erms1h,Pratio1bc,Pratiorms1bc,phi2body1bc,phi2bodylibamp1bc,Pratio1cd,Pratiorms1cd,phi2body1cd,phi2bodylibamp1cd,Pratio1de,Pratiorms1de,phi2body1de,phi2bodylibamp1de,Pratio1ef,Pratiorms1ef,phi2body1ef,phi2bodylibamp1ef,Pratio1fg,Pratiorms1fg,phi2body1fg,phi2bodylibamp1fg,Pratio1gh,Pratiorms1gh,phi2body1gh,phi2bodylibamp1gh,phi3body1bcd,phi3bodylibamp1bcd,phi3body1cde,phi3bodylibamp1cde,phi3body1def,phi3bodylibamp1def,phi3body1efg,phi3bodylibamp1efg,phi3body1fgh,phi3bodylibamp1fgh,efb,ermsfb,efc,ermsfc,efd,ermsfd,efe,ermsfe,eff,ermsff,efg,ermsfg,efh,ermsfh,Pratiofbc,Pratiormsfbc,phi2bodyfbc,phi2bodylibampfbc,Pratiofcd,Pratiormsfcd,phi2bodyfcd,phi2bodylibampfcd,Pratiofde,Pratiormsfde,phi2bodyfde,phi2bodylibampfde,Pratiofef,Pratiormsfef,phi2bodyfef,phi2bodylibampfef,Pratioffg,Pratiormsffg,phi2bodyffg,phi2bodylibampffg,Pratiofgh,Pratiormsfgh,phi2bodyfgh,phi2bodylibampfgh,phi3bodyfbcd,phi3bodylibampfbcd,phi3bodyfcde,phi3bodylibampfcde,phi3bodyfdef,phi3bodylibampfdef,phi3bodyfefg,phi3bodylibampfefg,phi3bodyffgh,phi3bodylibampffgh
190,309.21,0.07613082695775443,IC190K3.0921e+02mag7.6131e-02.bin,5000000.0,5000000.0,1.7745246364744772e-07,1.4129753212693254e-07,,0.0007087637949447892,0.00033684146327867746,0.0015172252444526767,0.0007117414315479773,0.021412975527133275,0.0009786510787308344,0.021234908481230327,0.0007250942931311449,0.02427078542764206,0.0008677006625992543,0.01298907588140493,0.0008869471238528648,0.006255557762656038,0.0007307032701166821,1.6010354442838184,0.0005860549442869763,190.2436441572449,359.31449004573983,1.6681079577214977,0.0005466664467337953,175.75769950548835,31.073566469620005,1.5016100813656643,0.0003780123119997978,179.2189136512769,11.598072296915946,1.5025003545772866,0.0005130231343764729,-168.24428523431214,13.175328003603795,1.3356385163427609,0.0005467150103011543,184.74735122104528,20.24063396271981,1.5050432202222066,0.0003379644555425292,182.39036627580532,35.89478702399478,-156.17094239091563,42.205979656535455,-57.80303660068171,14.626217319221555,148.92450689605616,15.167696637267936,77.66642494442867,5.369769431528495,180.7553131443317,6.096669857772639,0.002076252724797218,0.0010866752378352463,0.002500785102242857,0.0013044759996860265,0.021395881116590153,0.0035832817233852504,0.02142464118724048,0.0019234671448306723,0.024436059332482087,0.0018458866251772708,0.013174687814049289,0.0019197037872609013,0.006987058264403954,0.002600945081717593,1.6010697119625752,0.0006060892775788186,1.0973698095939344,358.69655144725164,1.668033927773586,0.0006918259540197805,179.26270985089243,238.6986515399833,1.5016148629062418,0.0006602607266231862,179.87085730341119,57.06414586619886,1.5025330443828138,0.00070873372915819,191.76185772310984,42.4572770160359,1.3355930051779927,0.0007298665945223486,185.02554307352995,53.82787044555434,1.5049976713547737,0.0008820689733511475,181.3540434961012,312.80771502072093,181.4377495158146,353.09505286308774,191.62334890999767,335.18484092358625,148.60210248570544,69.8391616562005,77.31465435527987,31.87631359525821,180.98674577870443,34.73673666249795
191,121.12,0.0058415322517242465,IC191K1.2112e+02mag5.8415e-03.bin,5000000.0,5000000.0,1.260633795465349e-07,1.0109570308875873e-08,,0.00046286768282459103,0.0001330200414099007,0.0012206917335277998,0.00027304895164779883,0.019500937255724552,0.00040116845291246034,0.025956973322331912,0.00017203199455686653,0.03385250612312414,0.0004584523218697471,0.01004664035373945,0.0002701419523272985,0.015620315299097043,0.00016661654072589341,1.6008000618007867,0.00029710915390819185,117.7356666812446,136.19036304032593,1.6680652930512825,0.0004522936628546532,175.39172441118146,33.3907903611657,1.5014947425771754,0.0006472195885429666,179.35759242498432,23.998130683526202,1.5022613518237906,0.001237093483027903,-163.5099809768825,24.869283613272213,1.335484981533139,0.0011140218131815622,180.55929498529972,27.064811366797272,1.5047333930989968,0.0004974454433051532,178.56983876748538,7.2038201785592815,-150.4086193862261,28.065515538188468,-57.98082301461663,26.601972256686796,125.10967615364191,44.4739114066232,78.9983136955226,22.54053768219339,-49.54248261777007,8.474156049882595,0.00045119310369656757,0.0001225562110970699,0.0012220471089260006,0.00027519770985312466,0.019502967097237475,0.00040277182830856406,0.025957502111624443,0.00017048893297908496,0.033851917196350174,0.0004578153773615331,0.01004667027479852,0.00026958100284999034,0.015619185026409077,0.00016249459494576088,1.6008029400111745,0.00028716776413744447,117.51948259470967,130.20479802897404,1.6680673330098343,0.00044937583024941627,175.42574045535164,35.128094002962484,1.5014926194917084,0.0006479626284038817,179.33277499079745,23.628130062410264,1.5022575365927338,0.0012287288066548645,-163.48047914258592,24.140691808405677,1.3354898804765931,0.0011095515739627485,180.54459757984296,28.138008910978414,1.5047332269845333,0.0004989784685503728,178.5673310379255,6.835310545848017,-150.38194409963006,25.885983448109442,-58.00749463837169,26.90302744562456,125.15607486205955,44.669008816905034,78.97606926245741,22.688768787830412,-49.53566639214684,8.470299018156538
192,327.04,0.012526368617456388,IC192K3.2704e+02mag1.2526e-02.bin,5000000.0,5000000.0,5.7364186993625535e-08,4.610750745558581e-08,,0.0007029189048599093,0.00013051452912360534,0.0011123822382801405,0.0001240308381571087,0.026099634812224014,0.0005403485856932433,0.02093431909020541,0.00018532547182646293,0.03346791304514465,0.00017558689848630552,0.016707211676711187,9.95128614658337e-05,0.010213355675900452,0.0001432327644518343,1.6007176293375278,0.0003394317493819034,63.10950433531397,106.73163163335528,1.6679552030721876,0.00035807578209245467,181.55981404023152,11.573399381983675,1.5012586583682583,0.00033815019533790547,181.73631905774644,4.156808828784847,1.5019755603198848,0.0005105155933583941,-167.18225473556828,4.214264782436771,1.33515890791532,0.00051899658813461,-174.15589414623858,4.792456401098178,1.5040704519451715,0.00035102194265389236,181.49304017534197,6.214673867305037,150.16425582937785,26.463591350774607,59.11137636186087,2.9597359293822194,133.14932549234751,3.898408331111767,79.25688058555134,2.4432489562987167,179.40723964597,1.4462131350383345,0.0007007112737098215,0.00012979167892661198,0.001111675615336351,0.00012684266274202543,0.026098008537209644,0.0005561095760093757,0.02093534976883256,0.00018601851282856253,0.033475271923273694,0.0001790651796726616,0.016708477067137274,9.47911618732127e-05,0.010210186068888188,0.00014373886421532086,1.600725723550118,0.0003228161423008018,62.984416989453386,102.21756430885932,1.66795275013109,0.00034232689400485257,181.5754098619104,11.05230038154673,1.5012557540205307,0.0003243345656297285,181.7321369798958,4.750343445672769,1.5019976078158757,0.0005846601698630263,-167.184019591499,4.52351387079014,1.335126054832255,0.0006185269740936225,-174.15228159800353,4.56286390474969,1.5040950084854707,0.00031351437204148104,181.49059655841086,6.229333585810082,150.17817726093,26.211859696592995,59.10927723557047,3.346053399360258,133.14832362866017,3.7979252188901285,79.26013350561739,2.1959814479937876,179.40593547010403,1.4901898259296331
196,239.34,0.05419087611710627,IC196K2.3934e+02mag5.4191e-02.bin,5000000.0,5000000.0,1.0635993215176797e-07,2.3904209233721044e-08,,0.0010352510392664738,0.0003836491014809044,0.001126956500760789,0.000455284436031505,0.02725988545313995,0.0006691011789250567,0.012800407856249524,0.000373903638378388,0.024421405733542515,0.0005718825352217313,0.0062765464766092564,0.00039712669581998196,0.00519721139033936,0.0004872184121535991,1.6013578477424626,0.0005284065353366296,39.61965454378723,358.23974673350835,1.66906756767454,0.0006010289048719485,178.75282724509916,16.289069973133508,1.5025179179453954,0.0005505476176375474,179.30674781967755,8.334108041768104,1.5038835686216283,0.0006149227262563856,170.01757948421283,11.0918268285902,1.3368076456695472,0.0005843045255807648,161.45634231092137,20.260724733825697,1.5077941879228145,0.0002782461419286924,178.19066444349082,32.48547213457056,-138.38351285411298,15.08379112091626,-59.23379081232261,4.990027547725789,-134.53681142646852,8.152841693995697,-75.87715760784462,6.3675022005287465,181.6697666783844,3.796201534103176,0.0010275871330809314,0.00036662719440982733,0.000913471584281847,0.0003792864261279151,0.027418821043871576,0.0006647171058390249,0.012683427486780969,0.0003587355975388038,0.02451140626866942,0.0005677632681671059,0.006303242540840296,0.0004029738393058202,0.005171567082173151,0.0004932899732222853,1.601360160163442,0.0005277093356201012,154.784634560116,355.85479466783096,1.6690675524251783,0.0005861628678355515,178.74888406266209,18.926034497775674,1.5025175924850014,0.000542875236872736,179.3102691952432,8.595416796454117,1.5038822396007416,0.0006256177652511452,170.1517460765082,10.730039357526806,1.336808570170659,0.0005923935532496146,160.53538225090307,20.164279640114074,1.5077923119333372,0.00028297750930198395,179.29057329952747,31.678171099478902,-138.4452298089523,12.882903030670434,-59.233822722446206,5.452986887138138,-134.5083130220077,8.425151443309517,-75.89638364404371,6.872201638688637,181.67936221717227,4.053932358184966
197,544.27,0.2260001162247133,IC197K5.4427e+02mag2.2600e-01.bin,5000000.0,5000000.0,1.6801822791426025e-07,9.084461111566637e-08,,0.002638202251091841,0.0013689897933995506,0.003564260706333779,0.0018050361402095311,0.021848934490047718,0.004805624809829276,0.02120291033923956,0.00223264608220296,0.02633395517119232,0.001989255603772217,0.01931908514574068,0.002312761475620655,0.005153371983732225,0.0018051113287413105,1.600807904755155,0.0004821516909878137,183.39020493418982,359.69179040347717,1.6677159195192237,0.0006961098958191603,180.5868756270557,353.2905458959955,1.5013242480840747,0.0006574601340602214,180.221298294478,61.53483706882531,1.5019263286334503,0.0005892792845802303,171.66269441988962,38.4629903390709,1.3352076273299107,0.0005965139514579723,175.60171352017798,51.711190822756436,1.5039555696171483,0.0007267838731997671,174.35643527614246,310.4473145884455,185.0206766611534,357.24415687905747,178.58155858779472,355.61410912132965,202.75618362634648,84.73279404187369,-80.31426220155721,27.655243661720363,178.76896467232402,29.19341182777202,0.002656523096761605,0.0013127890883174375,0.003453680755213238,0.0017491510977142,0.021842461467508855,0.004600570203300051,0.021203138519491908,0.0020916562304383493,0.02650980257448087,0.0017868268004209032,0.019438257355059503,0.002217211653848651,0.005142699007856437,0.0019141123355947516,1.6007932213061404,0.0004980163687904274,4.6584374859445425,358.22213258694694,1.6677752917888393,0.0007148052414350556,178.4858720441335,331.59832435406156,1.5012811704888653,0.0006454579040825547,180.95051207794785,83.8891610724136,1.50198514657668,0.0006030501399638233,171.02183953757356,36.023671170960625,1.3351265921500022,0.0006222828230991951,175.82695882228552,43.95019983643246,1.504017117876077,0.0006865695601985836,175.4314711446573,245.37663204259377,178.9497459807665,353.9480100687208,170.5355020826215,349.63270554278387,201.15605830672743,89.90875062602174,-79.88858737023195,27.85515149203627,178.76304796477444,26.60570027582216
198,165.81,0.7528874137356177,IC198K1.6581e+02mag7.5289e-01.bin,5000000.0,5000000.0,7.026433383392099e-07,0.0007358827109486981,,0.012074117617768745,0.006049612462297636,0.009087311495307972,0.004937628990465993,0.023933751749361985,0.010105719339869436,0.0419113597608332,0.009725041609542013,0.02234997584505881,0.008932763956607812,0.02085150731225749,0.008200156224369953,0.012564497564471108,0.006250421387521993,1.600588705645671,0.0008961824379241867,-3.861423410150548,359.52105801692636,1.6675713777861514,0.001159459968102471,175.50334103009897,358.6702271635229,1.500909550212653,0.0014943024885555151,180.2127985565263,133.97840905928214,1.5011729915854126,0.0018360741177155407,180.6536530501669,351.67739605326415,1.3346844728732938,0.001811807136407107,179.4401446798195,342.38914658676566,1.5026586553784944,0.002302119495303295,182.62099176841957,354.76710029104333,179.33235735955535,358.55081230333764,183.3019843452477,356.46999510306307,183.19768937110396,223.34038522503081,-6.241324733290216,293.3849409429118,185.5781509051775,357.4536647578296,0.017319030372961557,0.008831081545964339,0.011567691428102945,0.005626839326328097,0.019015369312062297,0.009235683250459677,0.026668922031860914,0.01267550791670613,0.01867687857638051,0.008966046939870569,0.018436379959436276,0.00923519269566809,0.01508975495515311,0.007849100718694366,1.601092926037387,0.0015803860695867557,-3.604151640021597,357.14064990388385,1.6682272751067293,0.0021595716018210547,181.21204115857213,356.61672039356296,1.5017566681585603,0.0029572428938899366,178.43115822661468,354.2860614519152,1.5026009514924135,0.0034788043474982006,181.99849362320126,350.90041085064115,1.3354757473410792,0.0034443158119570913,186.46821141838416,356.24716963177036,1.505476017425448,0.0040804185706098195,174.04369768582134,352.64712051902455,-3.7786726349410587,358.27563962811075,180.606351781247,358.6119819323019,172.59786535470772,357.3492306029114,-1.4586500671940503,356.2343279918904,-2.1423425275120382,357.23907407293973
201,16.897000000000002,0.17524372182910322,IC201K1.6897e+01mag1.7524e-01.bin,5000000.0,5000000.0,6.662638070571992e-08,1.0361806875046977e-07,,0.006981725392354747,0.003586410900484978,0.0226590738309086,0.006881087885060822,0.06025302051505985,0.00893808319885767,0.1062166850532138,0.008074989818444416,0.09124935400138978,0.004606132704965634,0.028131159653500427,0.0029121525914499115,0.056646364609629324,0.005383985582803564,1.6003446358848843,0.0006099405499636381,183.8019425606568,357.4374012595244,1.6669710151732338,0.0007018392246932739,183.05475325054152,66.62067052710313,1.5003187280810626,0.0008626626696168816,192.4495275859925,56.42629501107629,1.5005396247411755,0.0010771532011291704,192.4833685468169,70.17658087706647,1.333870898901859,0.0008320213574157018,177.13035086722095,42.69278744790668,1.5012310372369604,0.0009468781028834005,181.11917433667546,44.585848024429225,176.48711434296226,358.60308062813994,40.44897205256055,61.174111283169225,95.87738492073696,77.45811589671067,81.58908162254237,40.056225088613466,180.50587058118663,24.823878060883654,0.006503216566391858,0.0033890633196561213,0.02229062208744728,0.0062513862438620515,0.060056894993063235,0.00836154701356306,0.10551995363393289,0.008174697875822094,0.09144516560163797,0.004387970608865072,0.02833346271090509,0.0027007507159079007,0.056183762969640456,0.005070158496710045,1.6002938275698637,0.0006157815745659316,184.1510804248475,355.4187307835015,1.6670179760437587,0.0007079946515496549,184.0548111263499,69.51203708070454,1.50030835217289,0.000835429039787337,191.99558948417194,54.44018965625395,1.5005552669987439,0.0010214341298233351,192.4955709129208,69.36654029985624,1.333826119242966,0.0007583254179789354,177.18245215647588,39.86278859921606,1.5012454313948145,0.0009164824499995495,179.80193825948885,46.78573964590126,166.22202622514027,355.92277089738843,39.1858805721285,66.40520867885104,95.83302768766514,80.40398411037692,81.65429479020517,38.49470808737323,180.58393440860456,22.33655669320615
203,496.36,0.003688207001735572,IC203K4.9636e+02mag3.6882e-03.bin,5000000.0,5000000.0,1.9051583214094425e-07,1.5043833711384487e-07,,0.0005999205349485286,0.00010703601208030136,0.0004905546131561535,0.000247719359931062,0.00928692749505896,0.00030410177891485713,0.01435188374190148,0.00010442047245326883,0.01623993577456094,0.00020929349438612857,0.006282855026898458,7.166801999708253e-05,0.006562477345914432,0.00010092020756453007,1.6017397017601365,0.0004100183680529713,158.482155252771,356.9897887708719,1.6697398585364835,0.000372905475781581,172.56306654158684,16.1300424740856,1.5033510329099404,0.00037952012920051167,179.60540402453046,2.647666750629753,1.505077863643417,0.0007718740796533287,163.4926287832364,8.040925344582602,1.3380260084008861,0.0008401959417755773,166.59639258118168,10.795744668003211,1.5104184368797617,0.0004670279463700256,177.2638004051139,8.137791887811716,-157.20417410839448,7.825879100825546,-56.93011408217169,2.5896625609007633,-137.6384332928192,1.9613813453313185,-74.78162835083691,1.5779317033544658,-44.13605739619925,1.7132422551795798,0.0005990631834262776,0.00010722818693631973,0.000491688698649784,0.00024553424386769107,0.009286720714054458,0.00030404296147854053,0.014351573387450906,0.00010363573184255035,0.016241176675282035,0.00020965620696580657,0.0062817717407085485,7.199152707255126e-05,0.006562532142222624,0.00010190441984525206,1.60174112112973,0.0004091415602713634,-2.8303857125489857,355.3961057153416,1.6697346999137552,0.00036635907355111135,172.5847596989401,15.330320554200796,1.5033601286656224,0.0003709614956772581,179.6100560046455,2.7858069047538265,1.5050646417727278,0.0007683177669000064,163.50704179548538,7.930130639675951,1.3380352845100558,0.0008333334323063608,166.61301406706073,10.994635382234918,1.5104151962098629,0.00046903637658013024,177.26179787241864,8.060751377779894,-157.1018207540467,7.61776502108799,-56.94729334067508,2.6992767709922987,-137.65201824860142,2.200515820836671,-74.78097006744531,1.6315112100727447,-44.13193808850484,1.6511045401522324
204,726.3,0.013919007466019316,IC204K7.2630e+02mag1.3919e-02.bin,5000000.0,5000000.0,1.7802577739286774e-07,0.0002473647629055755,,0.005729242122884223,0.003422653107053789,0.0074300439194925905,0.004419405901716093,0.012295217710575287,0.0072747115441040315,0.011605309411903977,0.006246504462278931,0.013100120047516707,0.00644477443007465,0.005688038055406649,0.0032646709791155307,0.015248817153970437,0.00864542934546793,1.5994715490055642,0.002799047102683657,-0.4328963962756059,358.0115558000374,1.6700036430032132,0.002151719028323556,-1.7660121980889951,357.62407823938094,1.5039416371944458,0.00260092333641476,179.22747619798798,353.4604483990193,1.5060515602872602,0.0028942466967523646,176.9594137359999,341.1947963648279,1.3386436029010833,0.002233122968475707,174.99052026099181,358.1834591155528,1.5122837127442226,0.004623641298309863,177.72045537802362,359.6221093184101,13.119899102237605,358.74430426537725,179.4385150511234,357.85979496361267,1.9919171894156311,357.8763804473199,169.99283063100538,354.36494759340064,180.1183383606791,359.22878683336717,0.007186003080740777,0.00361615148521842,0.008720830916861055,0.004462836604412342,0.014573149587610345,0.007283057272366005,0.014333433401372437,0.007705256271384509,0.01628283344627809,0.006783229687802521,0.007082646287558328,0.0034241231619929068,0.01894373299594604,0.009550554594637354,1.6016645043428832,0.0013642939877697993,177.70790759099256,358.81894248341564,1.6696795337571277,0.002413391213970842,180.99755830670242,358.8428513959324,1.5032379018894642,0.0027408311076770895,-9.240825965527613,359.6040292216986,1.5047607583134135,0.003197142872668207,-9.10661122212714,359.6803277561198,1.3379815410528257,0.0024844476121246655,180.6453078878413,353.93351214514115,1.5098900104443425,0.005284440339592149,185.45978340036163,359.09269344103245,-1.9324447031542524,359.22951632586046,-3.36331117618525,354.74861533153216,179.47050889733174,358.29890433298135,-3.5223701214608183,359.383492417119,-0.4485772258684051,358.8869303488452
205,832.76,0.048175510435085535,IC205K8.3276e+02mag4.8176e-02.bin,5000000.0,5000000.0,1.0197271733333229e-08,6.991770079206606e-06,,0.0007903666605985179,0.0002688750890230497,0.0017458040294236186,0.000600062056453201,0.004827201330574999,0.001961613766233502,0.005188382150645632,0.0005748215498093032,0.004680019938538125,0.0006237303834358209,0.004568073217403847,0.0019245326751506809,0.01606107688486835,0.0008333392866591566,1.5545749543526726,0.00026716719981593887,-5.205487380473068,357.92463480202986,1.6696512064584772,0.00028294433644099104,181.9290496376036,353.39309114785624,1.5068608078758583,0.0003618026939649116,179.9845651363896,42.61618670735979,1.5104574527078638,0.0004616695222732918,188.65313135036538,46.6114965732784,1.3427679541938409,0.0005988552949373651,184.34277752056562,143.75392758605528,1.501115614818653,0.00047431411044876037,180.387217061848,11.78098834643865,179.63231736772252,358.51830547049525,1.5900488929014749,358.3541296712607,166.95293571297032,24.944612154308714,78.82139420114625,8.841737221958981,183.2418618198887,357.41732032130415,0.005288904170254051,0.002546012020132942,0.008291701797789514,0.003994207003857312,0.01181010141447711,0.005692777367960784,0.007320405213956971,0.0033216074106191874,0.006181943757583463,0.0029341534566949498,0.0072721137122800355,0.0035022391044378267,0.010950894156160082,0.005481285812912972,1.5553240396744672,0.0008605794966508975,176.10268744942928,358.64822960322607,1.67144751983646,0.00259096345284907,179.97260816314736,358.63655573696093,1.5057381756300552,0.0024203245921738475,181.01097785542188,358.14588535940777,1.5084054284360786,0.0016060648091475035,181.34711168928717,359.5950756693184,1.3410696484815257,0.0018755808324677705,184.80717667228612,358.38513051707116,1.5173757767706089,0.004374223409700662,176.37917332248395,356.0999964827281,181.4637742546847,358.0190001623607,-4.029780821036531,354.1175830505763,175.96695022133892,358.73458455022103,-4.268832296431399,353.66621887860447,-1.335456359175172,359.3147809763802
214,12.488,0.011672776301886694,IC214K1.2488e+01mag1.1673e-02.bin,5000000.0,5000000.0,5.025263117381543e-07,8.601557520421059e-05,,0.03067416271224342,0.0188612286980696,0.04764800021653315,0.02780911849138509,0.11720438839282073,0.02881212700835975,0.06026758373323665,0.01907157815859669,0.0673506476543373,0.01820858849383349,0.036895974921726936,0.014630656553549188,0.03477852290230641,0.016600208173416457,1.6004072540400638,0.0013863967390313524,180.5450405556617,357.97578021898977,1.6668325257752044,0.0018527123741167233,179.2685499353343,198.954458026631,1.5003147424591816,0.001860736839564028,181.14264353227676,243.2831187398613,1.5004487796121189,0.0018746551058499844,181.97132916081642,236.90077105353316,1.333715171889746,0.0018251598624594273,178.8408795072887,294.2053478604272,1.5011752685004058,0.002829272596512494,184.47722464919997,357.7222436528221,178.107326944358,356.5936112325842,191.23814204846147,335.60043117064214,169.39874861122368,347.79619434559646,17.121938682802924,258.85384396309695,177.1725615044279,355.7807383167925,0.025110643925114626,0.014257485700063481,0.034516308901654254,0.022760300754528996,0.1120153143227185,0.028343476753813827,0.06240382976710914,0.02153644643438621,0.06644285364863069,0.019983526505232215,0.03921903333496909,0.016269044041895005,0.038446889966191305,0.018783377629834144,1.6003333513626603,0.0013136101704693572,-0.6167419997649963,358.53682768708177,1.6670220646873786,0.002085415929075987,180.2785803283502,322.0245411903351,1.5002244821480744,0.002281284804870282,180.73572719470684,330.01415050594846,1.5004345495189582,0.002263747792321847,180.98101460982207,265.0882599641523,1.3337059720530515,0.0022015524487182456,179.3934611378375,306.95486354001156,1.5010305686128758,0.003205814651965158,180.4683161302468,350.45435462396586,182.89183226404077,359.39086949601756,175.3816821561377,358.6893875594224,171.58472308419437,339.6778897490586,4.482377006104627,260.0968038644554,182.07027622521153,358.52274342065857
