,K,mag,filename,tmax,tinstability,Eerr1,Eerrf,tinstability_index,e1b,erms1b,e1c,erms1c,e1d,erms1d,e1e,erms1e,e1f,erms1f,e1g,erms1g,e1h,erms1h,Pratio1bc,Pratiorms1bc,phi2body1bc,phi2bodylibamp1bc,Pratio1cd,Pratiorms1cd,phi2body1cd,phi2bodylibamp1cd,Pratio1de,Pratiorms1de,phi2body1de,phi2bodylibamp1de,Pratio1ef,Pratiorms1ef,phi2body1ef,phi2bodylibamp1ef,Pratio1fg,Pratiorms1fg,phi2body1fg,phi2bodylibamp1fg,Pratio1gh,Pratiorms1gh,phi2body1gh,phi2bodylibamp1gh,phi3body1bcd,phi3bodylibamp1bcd,phi3body1cde,phi3bodylibamp1cde,phi3body1def,phi3bodylibamp1def,phi3body1efg,phi3bodylibamp1efg,phi3body1fgh,phi3bodylibamp1fgh,efb,ermsfb,efc,ermsfc,efd,ermsfd,efe,ermsfe,eff,ermsff,efg,ermsfg,efh,ermsfh,Pratiofbc,Pratiormsfbc,phi2bodyfbc,phi2bodylibampfbc,Pratiofcd,Pratiormsfcd,phi2bodyfcd,phi2bodylibampfcd,Pratiofde,Pratiormsfde,phi2bodyfde,phi2bodylibampfde,Pratiofef,Pratiormsfef,phi2bodyfef,phi2bodylibampfef,Pratioffg,Pratiormsffg,phi2bodyffg,phi2bodylibampffg,Pratiofgh,Pratiormsfgh,phi2bodyfgh,phi2bodylibampfgh,phi3bodyfbcd,phi3bodylibampfbcd,phi3bodyfcde,phi3bodylibampfcde,phi3bodyfdef,phi3bodylibampfdef,phi3bodyfefg,phi3bodylibampfefg,phi3bodyffgh,phi3bodylibampffgh,max3MMRlibampf,max3MMRlibamp1,max1storder3MMRlibampf,max1storder3MMRlibamp1,maxerms1,maxermsf,max2MMRlibampf,max2MMRlibamp1,max1storder2MMRlibampf,max1storder2MMRlibamp1,fracermsfb,fracermsfc,fracermsfd,fracermsfe,fracermsff,fracermsfg,fracermsfh,maxef,maxfracermsf
192,327.04,0.012526,IC192K3.2704e+02mag1.2526e-02.bin,5000000.0,5000000.0,5.7364186993625535e-08,4.610750745558581e-08,,0.0007029189048599092,0.00013051452912360534,0.0011123822382801403,0.0001240308381571087,0.026099634812224014,0.0005403485856932434,0.020934319090205412,0.0001853254718264629,0.033467913045144654,0.00017558689848630552,0.016707211676711187,9.95128614658337e-05,0.010213355675900452,0.0001432327644518343,1.6007176293375278,0.0003394317493819034,63.10950433531397,106.73163163335528,1.6679552030721876,0.00035807578209245467,181.55981404023152,11.573399381983677,1.5012586583682583,0.00033815019533790547,181.73631905774644,4.156808828784847,1.5019755603198848,0.0005105155933583941,-167.18225473556828,4.214264782436771,1.33515890791532,0.00051899658813461,-174.15589414623858,4.792456401098178,1.5040704519451715,0.0003510219426538924,181.49304017534195,6.214673867305038,150.16425582937785,26.463591350774607,59.11137636186087,2.9597359293822194,133.1493254923475,3.898408331111767,79.25688058555134,2.443248956298717,179.40723964597,1.4462131350383345,0.0007007112737098215,0.00012979167892661198,0.001111675615336351,0.00012684266274202543,0.026098008537209644,0.0005561095760093757,0.02093534976883256,0.00018601851282856253,0.033475271923273694,0.0001790651796726616,0.016708477067137274,9.47911618732127e-05,0.010210186068888188,0.00014373886421532086,1.600725723550118,0.0003228161423008018,62.984416989453386,102.21756430885932,1.66795275013109,0.00034232689400485257,181.5754098619104,11.05230038154673,1.5012557540205307,0.0003243345656297285,181.7321369798958,4.750343445672769,1.5019976078158757,0.0005846601698630263,-167.184019591499,4.52351387079014,1.335126054832255,0.0006185269740936225,-174.15228159800353,4.56286390474969,1.5040950084854707,0.00031351437204148104,181.49059655841086,6.229333585810082,150.17817726093,26.211859696592995,59.10927723557047,3.346053399360258,133.14832362866017,3.7979252188901285,79.26013350561739,2.1959814479937876,179.40593547010403,1.4901898259296331,26.211859696592995,26.463591350774607,3.7979252188901285,3.898408331111767,0.0005403485856932434,0.0005561095760093757,102.21756430885932,106.73163163335528,6.229333585810082,6.214673867305038,0.1852284725482543,0.1141004273118356,0.02130850617266424,0.00888537879149729,0.005349177747774066,0.005673237692000712,0.014077986752201562,0.033475271923273694,0.1852284725482543
196,239.34,0.054190999999999996,IC196K2.3934e+02mag5.4191e-02.bin,5000000.0,5000000.0,1.0635993215176797e-07,2.3904209233721044e-08,,0.0010352510392664738,0.0003836491014809044,0.001126956500760789,0.00045528443603150504,0.02725988545313995,0.0006691011789250568,0.012800407856249524,0.000373903638378388,0.024421405733542515,0.0005718825352217314,0.006276546476609256,0.000397126695819982,0.00519721139033936,0.00048721841215359905,1.6013578477424626,0.0005284065353366296,39.61965454378723,358.2397467335084,1.6690675676745401,0.0006010289048719485,178.75282724509916,16.289069973133508,1.5025179179453954,0.0005505476176375475,179.30674781967755,8.334108041768104,1.503883568621628,0.0006149227262563856,170.0175794842128,11.0918268285902,1.336807645669547,0.0005843045255807648,161.45634231092137,20.260724733825697,1.5077941879228145,0.0002782461419286924,178.19066444349082,32.48547213457056,-138.38351285411298,15.08379112091626,-59.23379081232261,4.990027547725788,-134.5368114264685,8.152841693995697,-75.87715760784462,6.367502200528747,181.6697666783844,3.796201534103176,0.0010275871330809314,0.00036662719440982733,0.000913471584281847,0.0003792864261279151,0.027418821043871576,0.0006647171058390249,0.012683427486780969,0.0003587355975388038,0.02451140626866942,0.0005677632681671059,0.006303242540840296,0.0004029738393058202,0.005171567082173151,0.0004932899732222853,1.601360160163442,0.0005277093356201012,154.784634560116,355.85479466783096,1.6690675524251783,0.0005861628678355515,178.74888406266209,18.926034497775674,1.5025175924850014,0.000542875236872736,179.3102691952432,8.595416796454117,1.5038822396007416,0.0006256177652511452,170.1517460765082,10.730039357526806,1.336808570170659,0.0005923935532496146,160.53538225090307,20.164279640114074,1.5077923119333372,0.00028297750930198395,179.29057329952747,31.678171099478902,-138.4452298089523,12.882903030670434,-59.233822722446206,5.452986887138138,-134.5083130220077,8.425151443309517,-75.89638364404371,6.872201638688637,181.67936221717227,4.053932358184966,12.882903030670434,15.08379112091626,8.425151443309517,8.152841693995697,0.0006691011789250568,0.0006647171058390249,355.85479466783096,358.2397467335084,31.678171099478902,32.48547213457056,0.35678453204313554,0.41521425806157125,0.02424309582003698,0.028283805612693284,0.023163227027607276,0.06393119679194498,0.09538500910540239,0.027418821043871576,0.41521425806157125
197,544.27,0.226,IC197K5.4427e+02mag2.2600e-01.bin,5000000.0,5000000.0,1.6801822791426025e-07,9.084461111566637e-08,,0.0026382022510918414,0.0013689897933995504,0.003564260706333779,0.0018050361402095311,0.02184893449004772,0.004805624809829276,0.02120291033923956,0.0022326460822029597,0.026333955171192316,0.0019892556037722172,0.01931908514574068,0.0023127614756206544,0.0051533719837322245,0.0018051113287413105,1.6008079047551553,0.00048215169098781373,183.39020493418985,359.6917904034772,1.6677159195192235,0.0006961098958191602,180.58687562705575,353.2905458959955,1.5013242480840747,0.0006574601340602214,180.221298294478,61.53483706882531,1.5019263286334505,0.0005892792845802303,171.66269441988965,38.4629903390709,1.3352076273299107,0.0005965139514579724,175.601713520178,51.711190822756436,1.503955569617148,0.0007267838731997671,174.35643527614246,310.44731458844547,185.0206766611534,357.24415687905747,178.58155858779472,355.6141091213297,202.75618362634646,84.73279404187369,-80.31426220155721,27.655243661720363,178.76896467232402,29.193411827772024,0.002656523096761605,0.0013127890883174375,0.003453680755213238,0.0017491510977142,0.021842461467508855,0.004600570203300051,0.021203138519491908,0.0020916562304383493,0.02650980257448087,0.0017868268004209032,0.019438257355059503,0.002217211653848651,0.005142699007856437,0.0019141123355947516,1.6007932213061404,0.0004980163687904274,4.6584374859445425,358.22213258694694,1.6677752917888393,0.0007148052414350556,178.4858720441335,331.59832435406156,1.5012811704888653,0.0006454579040825547,180.95051207794785,83.8891610724136,1.50198514657668,0.0006030501399638233,171.02183953757356,36.023671170960625,1.3351265921500022,0.0006222828230991951,175.82695882228552,43.95019983643246,1.504017117876077,0.0006865695601985836,175.4314711446573,245.37663204259377,178.9497459807665,353.9480100687208,170.5355020826215,349.63270554278387,201.15605830672743,89.90875062602174,-79.88858737023195,27.85515149203627,178.76304796477444,26.60570027582216,353.9480100687208,357.24415687905747,89.90875062602174,84.73279404187369,0.004805624809829276,0.004600570203300051,358.22213258694694,359.6917904034772,245.37663204259377,310.44731458844547,0.494175672674472,0.5064599833305101,0.21062508042619196,0.09864842549208001,0.0674024936776012,0.11406432240035871,0.3721999542789858,0.02650980257448087,0.5064599833305101
198,165.81,0.75289,IC198K1.6581e+02mag7.5289e-01.bin,5000000.0,5000000.0,7.026433383392099e-07,0.0007358827109486981,,0.012074117617768746,0.006049612462297636,0.009087311495307972,0.004937628990465994,0.023933751749361985,0.010105719339869437,0.041911359760833204,0.009725041609542013,0.02234997584505881,0.008932763956607812,0.02085150731225749,0.008200156224369953,0.012564497564471108,0.006250421387521993,1.6005887056456707,0.0008961824379241867,-3.861423410150548,359.52105801692636,1.6675713777861514,0.001159459968102471,175.50334103009894,358.6702271635229,1.500909550212653,0.0014943024885555151,180.2127985565263,133.97840905928217,1.5011729915854126,0.0018360741177155407,180.6536530501669,351.6773960532641,1.334684472873294,0.001811807136407107,179.4401446798195,342.3891465867657,1.5026586553784944,0.002302119495303295,182.62099176841954,354.7671002910433,179.33235735955535,358.55081230333764,183.3019843452477,356.46999510306307,183.19768937110393,223.34038522503081,-6.241324733290216,293.3849409429118,185.5781509051775,357.45366475782964,0.017319030372961557,0.008831081545964339,0.011567691428102945,0.005626839326328097,0.019015369312062297,0.009235683250459677,0.026668922031860914,0.01267550791670613,0.01867687857638051,0.008966046939870569,0.018436379959436276,0.00923519269566809,0.01508975495515311,0.007849100718694366,1.601092926037387,0.0015803860695867557,-3.604151640021597,357.14064990388385,1.6682272751067293,0.0021595716018210547,181.21204115857213,356.61672039356296,1.5017566681585603,0.0029572428938899366,178.43115822661468,354.2860614519152,1.5026009514924135,0.0034788043474982006,181.99849362320126,350.90041085064115,1.3354757473410792,0.0034443158119570913,186.46821141838416,356.24716963177036,1.505476017425448,0.0040804185706098195,174.04369768582134,352.64712051902455,-3.7786726349410587,358.27563962811075,180.606351781247,358.6119819323019,172.59786535470772,357.3492306029114,-1.4586500671940503,356.2343279918904,-2.1423425275120382,357.23907407293973,358.6119819323019,358.55081230333764,357.3492306029114,357.45366475782964,0.010105719339869437,0.01267550791670613,357.14064990388385,359.52105801692636,356.24716963177036,354.7671002910433,0.5099062335355339,0.4864271632158221,0.4856957074507657,0.47529134854280625,0.4800613176984173,0.500922237228098,0.5201609132833479,0.026668922031860914,0.5201609132833479
201,16.897000000000002,0.17524,IC201K1.6897e+01mag1.7524e-01.bin,5000000.0,5000000.0,6.662638070571992e-08,1.0361806875046977e-07,,0.006981725392354747,0.0035864109004849786,0.022659073830908597,0.006881087885060822,0.060253020515059846,0.008938083198857668,0.10621668505321379,0.008074989818444416,0.09124935400138978,0.004606132704965634,0.028131159653500423,0.0029121525914499115,0.05664636460962932,0.005383985582803564,1.6003446358848845,0.0006099405499636381,183.8019425606568,357.43740125952434,1.6669710151732338,0.0007018392246932739,183.05475325054152,66.62067052710313,1.5003187280810626,0.0008626626696168816,192.4495275859925,56.42629501107629,1.5005396247411757,0.0010771532011291704,192.48336854681693,70.17658087706647,1.333870898901859,0.0008320213574157019,177.13035086722095,42.69278744790668,1.5012310372369604,0.0009468781028834006,181.11917433667546,44.585848024429225,176.48711434296223,358.60308062813994,40.44897205256055,61.17411128316922,95.87738492073697,77.45811589671067,81.58908162254238,40.05622508861347,180.50587058118666,24.823878060883658,0.006503216566391858,0.0033890633196561213,0.02229062208744728,0.0062513862438620515,0.060056894993063235,0.00836154701356306,0.10551995363393289,0.008174697875822094,0.09144516560163797,0.004387970608865072,0.02833346271090509,0.0027007507159079007,0.056183762969640456,0.005070158496710045,1.6002938275698637,0.0006157815745659316,184.1510804248475,355.4187307835015,1.6670179760437587,0.0007079946515496549,184.0548111263499,69.51203708070454,1.50030835217289,0.000835429039787337,191.99558948417194,54.44018965625395,1.5005552669987439,0.0010214341298233351,192.4955709129208,69.36654029985624,1.333826119242966,0.0007583254179789354,177.18245215647588,39.86278859921606,1.5012454313948145,0.0009164824499995495,179.80193825948885,46.78573964590126,166.22202622514027,355.92277089738843,39.1858805721285,66.40520867885104,95.83302768766514,80.40398411037692,81.65429479020517,38.49470808737323,180.58393440860456,22.33655669320615,355.92277089738843,358.60308062813994,80.40398411037692,77.45811589671067,0.008938083198857668,0.00836154701356306,355.4187307835015,357.43740125952434,69.36654029985624,70.17658087706647,0.5211364691698182,0.2804491601597091,0.1392270948161547,0.07747063559354418,0.04798471936701785,0.09532017824522471,0.09024241575719595,0.10551995363393289,0.5211364691698182
203,496.36,0.0036882,IC203K4.9636e+02mag3.6882e-03.bin,5000000.0,5000000.0,1.9051583214094428e-07,1.5043833711384487e-07,,0.0005999205349485286,0.00010703601208030137,0.0004905546131561535,0.00024771935993106193,0.009286927495058961,0.0003041017789148571,0.014351883741901482,0.00010442047245326884,0.01623993577456094,0.00020929349438612857,0.006282855026898458,7.166801999708253e-05,0.006562477345914432,0.00010092020756453009,1.6017397017601365,0.0004100183680529713,158.482155252771,356.9897887708719,1.6697398585364835,0.000372905475781581,172.56306654158684,16.1300424740856,1.5033510329099404,0.00037952012920051167,179.60540402453043,2.647666750629753,1.505077863643417,0.0007718740796533288,163.4926287832364,8.040925344582604,1.338026008400886,0.0008401959417755772,166.59639258118168,10.79574466800321,1.510418436879762,0.00046702794637002554,177.2638004051139,8.137791887811716,-157.20417410839448,7.825879100825546,-56.93011408217169,2.589662560900763,-137.6384332928192,1.9613813453313185,-74.7816283508369,1.5779317033544658,-44.13605739619925,1.7132422551795798,0.0005990631834262776,0.00010722818693631973,0.000491688698649784,0.00024553424386769107,0.009286720714054458,0.00030404296147854053,0.014351573387450906,0.00010363573184255035,0.016241176675282035,0.00020965620696580657,0.0062817717407085485,7.199152707255126e-05,0.006562532142222624,0.00010190441984525206,1.60174112112973,0.0004091415602713634,-2.8303857125489857,355.3961057153416,1.6697346999137552,0.00036635907355111135,172.5847596989401,15.330320554200796,1.5033601286656224,0.0003709614956772581,179.6100560046455,2.7858069047538265,1.5050646417727278,0.0007683177669000064,163.50704179548538,7.930130639675951,1.3380352845100558,0.0008333334323063608,166.61301406706073,10.994635382234918,1.5104151962098629,0.00046903637658013024,177.26179787241864,8.060751377779894,-157.1018207540467,7.61776502108799,-56.94729334067508,2.6992767709922987,-137.65201824860142,2.200515820836671,-74.78097006744531,1.6315112100727447,-44.13193808850484,1.6511045401522324,7.61776502108799,7.825879100825546,2.200515820836671,1.9613813453313185,0.0003041017789148571,0.00030404296147854053,355.3961057153416,356.9897887708719,10.994635382234918,10.79574466800321,0.17899311775936494,0.49936930529814394,0.03273953969762481,0.0072212104585808,0.012908929639617124,0.011460385707111196,0.015528216492778758,0.016241176675282035,0.49936930529814394
204,726.3,0.013918999999999999,IC204K7.2630e+02mag1.3919e-02.bin,5000000.0,5000000.0,1.7802577739286774e-07,0.0002473647629055755,,0.005729242122884223,0.003422653107053789,0.00743004391949259,0.004419405901716093,0.012295217710575288,0.007274711544104031,0.011605309411903977,0.006246504462278931,0.013100120047516707,0.00644477443007465,0.005688038055406649,0.0032646709791155307,0.015248817153970438,0.00864542934546793,1.5994715490055642,0.002799047102683657,-0.4328963962756059,358.0115558000374,1.6700036430032132,0.002151719028323556,-1.7660121980889953,357.62407823938094,1.5039416371944458,0.00260092333641476,179.22747619798795,353.4604483990193,1.5060515602872602,0.002894246696752365,176.9594137359999,341.1947963648279,1.3386436029010833,0.002233122968475707,174.99052026099181,358.1834591155528,1.5122837127442226,0.004623641298309863,177.7204553780236,359.62210931841014,13.119899102237603,358.74430426537725,179.43851505112335,357.8597949636127,1.9919171894156311,357.8763804473199,169.99283063100538,354.36494759340064,180.1183383606791,359.22878683336717,0.007186003080740777,0.00361615148521842,0.008720830916861055,0.004462836604412342,0.014573149587610345,0.007283057272366005,0.014333433401372437,0.007705256271384509,0.01628283344627809,0.006783229687802521,0.007082646287558328,0.0034241231619929068,0.01894373299594604,0.009550554594637354,1.6016645043428832,0.0013642939877697993,177.70790759099256,358.81894248341564,1.6696795337571277,0.002413391213970842,180.99755830670242,358.8428513959324,1.5032379018894642,0.0027408311076770895,-9.240825965527613,359.6040292216986,1.5047607583134135,0.003197142872668207,-9.10661122212714,359.6803277561198,1.3379815410528257,0.0024844476121246655,180.6453078878413,353.93351214514115,1.5098900104443425,0.005284440339592149,185.45978340036163,359.09269344103245,-1.9324447031542524,359.22951632586046,-3.36331117618525,354.74861533153216,179.47050889733174,358.29890433298135,-3.5223701214608183,359.383492417119,-0.4485772258684051,358.8869303488452,359.383492417119,359.22878683336717,359.383492417119,359.22878683336717,0.00864542934546793,0.009550554594637354,359.6803277561198,359.62210931841014,359.6803277561198,359.62210931841014,0.5032215328309663,0.5117444251537765,0.49975862997782183,0.537572265877813,0.41658779537249535,0.4834525152001258,0.5041537798638301,0.01894373299594604,0.537572265877813
205,832.76,0.048176,IC205K8.3276e+02mag4.8176e-02.bin,5000000.0,5000000.0,1.0197271733333229e-08,6.991770079206606e-06,,0.0007903666605985179,0.00026887508902304975,0.0017458040294236184,0.000600062056453201,0.004827201330574999,0.001961613766233502,0.0051883821506456314,0.0005748215498093033,0.004680019938538126,0.0006237303834358209,0.004568073217403848,0.0019245326751506807,0.01606107688486835,0.0008333392866591566,1.5545749543526726,0.00026716719981593887,-5.205487380473069,357.9246348020299,1.6696512064584772,0.00028294433644099104,181.92904963760364,353.39309114785624,1.506860807875858,0.0003618026939649116,179.98456513638956,42.61618670735979,1.5104574527078638,0.0004616695222732918,188.65313135036536,46.6114965732784,1.3427679541938409,0.0005988552949373651,184.34277752056556,143.75392758605528,1.501115614818653,0.00047431411044876037,180.38721706184796,11.780988346438647,179.6323173677225,358.5183054704952,1.5900488929014747,358.3541296712607,166.9529357129703,24.944612154308714,78.82139420114625,8.84173722195898,183.2418618198887,357.4173203213042,0.005288904170254051,0.002546012020132942,0.008291701797789514,0.003994207003857312,0.01181010141447711,0.005692777367960784,0.007320405213956971,0.0033216074106191874,0.006181943757583463,0.0029341534566949498,0.0072721137122800355,0.0035022391044378267,0.010950894156160082,0.005481285812912972,1.5553240396744672,0.0008605794966508975,176.10268744942928,358.64822960322607,1.67144751983646,0.00259096345284907,179.97260816314736,358.63655573696093,1.5057381756300552,0.0024203245921738475,181.01097785542188,358.14588535940777,1.5084054284360786,0.0016060648091475035,181.34711168928717,359.5950756693184,1.3410696484815257,0.0018755808324677705,184.80717667228612,358.38513051707116,1.5173757767706089,0.004374223409700662,176.37917332248395,356.0999964827281,181.4637742546847,358.0190001623607,-4.029780821036531,354.1175830505763,175.96695022133892,358.73458455022103,-4.268832296431399,353.66621887860447,-1.335456359175172,359.3147809763802,359.3147809763802,358.5183054704952,359.3147809763802,357.4173203213042,0.001961613766233502,0.005692777367960784,359.5950756693184,357.9246348020299,359.5950756693184,143.75392758605528,0.4813874364470939,0.481711366528175,0.48202612053630955,0.4537463860998107,0.47463282937435164,0.48159850670703624,0.5005331742549668,0.01181010141447711,0.5005331742549668
214,12.488,0.011673000000000001,IC214K1.2488e+01mag1.1673e-02.bin,5000000.0,5000000.0,5.025263117381543e-07,8.601557520421059e-05,,0.03067416271224342,0.018861228698069596,0.04764800021653315,0.02780911849138509,0.11720438839282071,0.02881212700835975,0.06026758373323665,0.019071578158596694,0.0673506476543373,0.018208588493833493,0.036895974921726936,0.014630656553549186,0.03477852290230641,0.016600208173416457,1.6004072540400638,0.0013863967390313522,180.54504055566167,357.9757802189898,1.6668325257752044,0.0018527123741167233,179.2685499353343,198.95445802663096,1.5003147424591816,0.0018607368395640279,181.14264353227674,243.2831187398613,1.5004487796121189,0.0018746551058499844,181.97132916081642,236.9007710535332,1.333715171889746,0.0018251598624594275,178.84087950728872,294.20534786042714,1.5011752685004058,0.002829272596512494,184.4772246492,357.7222436528221,178.10732694435796,356.5936112325841,191.23814204846147,335.6004311706421,169.3987486112237,347.79619434559646,17.121938682802924,258.8538439630969,177.1725615044279,355.78073831679257,0.025110643925114626,0.014257485700063481,0.034516308901654254,0.022760300754528996,0.1120153143227185,0.028343476753813827,0.06240382976710914,0.02153644643438621,0.06644285364863069,0.019983526505232215,0.03921903333496909,0.016269044041895005,0.038446889966191305,0.018783377629834144,1.6003333513626603,0.0013136101704693572,-0.6167419997649963,358.53682768708177,1.6670220646873786,0.002085415929075987,180.2785803283502,322.0245411903351,1.5002244821480744,0.002281284804870282,180.73572719470684,330.01415050594846,1.5004345495189582,0.002263747792321847,180.98101460982207,265.0882599641523,1.3337059720530515,0.0022015524487182456,179.3934611378375,306.95486354001156,1.5010305686128758,0.003205814651965158,180.4683161302468,350.45435462396586,182.89183226404077,359.39086949601756,175.3816821561377,358.6893875594224,171.58472308419437,339.6778897490586,4.482377006104627,260.0968038644554,182.07027622521153,358.52274342065857,359.39086949601756,356.5936112325841,358.52274342065857,355.78073831679257,0.02881212700835975,0.028343476753813827,358.53682768708177,357.9757802189898,350.45435462396586,357.7222436528221,0.5677865427339255,0.6594071463254916,0.2530321583721639,0.34511417832463404,0.30076261641185625,0.41482521771868724,0.48855388943947126,0.1120153143227185,0.6594071463254916
215,20.316,0.029424000000000002,IC215K2.0316e+01mag2.9424e-02.bin,5000000.0,5000000.0,4.535389391573612e-08,7.369306978236543e-08,,0.008371410046670427,0.004478991661371848,0.043415476855953906,0.005013073937178289,0.0719210569542075,0.0033739412576822055,0.11025303760328342,0.004586211497755548,0.09731240228341818,0.0024424309398195397,0.02778710091531314,0.0012793677182653662,0.06045815001587602,0.0023595332547490687,1.600214578966389,0.0006361882471154576,179.67818018769862,106.02409389066554,1.666957207366018,0.0006693527297899671,177.12545843472859,29.613012640847302,1.5003185939985713,0.0006183551409018952,178.92092245388665,37.02943730676549,1.5003746264160407,0.0007664935223256508,192.59795673496248,43.28598308352272,1.3337704566960706,0.0005608375775921662,175.487917648243,26.728345686930766,1.5010495998726874,0.0006551561081818604,180.0354447240742,21.577469041948632,39.047467350673095,52.420345709400905,160.45535797785908,28.287957844134695,99.65394520031336,55.05511934794393,82.02569376966008,27.729639973395166,181.10794810524226,12.421825160168282,0.011305522843082652,0.006460587374734652,0.04569882373472256,0.007047578662846024,0.07177147875749885,0.004239272234642902,0.10984535458407697,0.006472002743383999,0.09674764656294695,0.003525415616228315,0.02765400232911843,0.001677263453434188,0.059882067302601205,0.0029841210254362574,1.6002250345342868,0.0007012525627183605,182.98996265152044,110.9087042665081,1.6670109529567834,0.0007131128332047653,178.22345991264234,32.29181100667037,1.500198909860297,0.0006953578555947841,180.2050507850283,41.26081738489418,1.5005683468481088,0.0009056419139711997,191.4048606798587,64.29720680499085,1.3336839889514944,0.0006679727361957689,175.07330181198776,30.8001734360694,1.5009773877964827,0.0005738086810288584,180.19593408654157,24.258569436867873,-36.40294947333584,55.571963320711404,160.0626266295871,33.548665960877145,98.34933186220803,65.41826224920366,82.55077538615514,36.39953103347132,181.2943774494448,15.887015816656913,65.41826224920366,55.05511934794393,65.41826224920366,55.05511934794393,0.005013073937178289,0.007047578662846024,110.9087042665081,106.02409389066554,64.29720680499085,43.28598308352272,0.571454099417224,0.15421794450895643,0.059066251776231836,0.05891922118955198,0.036439290685325074,0.060651743406707696,0.04983330001545606,0.10984535458407697,0.571454099417224
220,52.518,0.013212,IC220K5.2518e+01mag1.3212e-02.bin,5000000.0,5000000.0,3.357640179531173e-07,0.000211083623145812,,0.022465605979613088,0.007953256496748991,0.09242951384258245,0.01797683805510243,0.034437095781863734,0.012400774295014415,0.07451610047228391,0.030100898981665854,0.022887449752890362,0.011039696317815983,0.04407051827022701,0.013765373630984316,0.015303633702880681,0.007427769713807411,1.6004620400197738,0.001756120803611485,180.15282385916927,320.27953824628787,1.667017763067017,0.0018475944280083375,179.36988521163167,339.27205040782013,1.500394782839971,0.00281290456642011,180.53220254134132,321.4202221983077,1.500637253517158,0.0029217598098180034,182.1480322006141,347.45889752680887,1.3339503334648126,0.0017759412656465409,178.46394918695324,175.99627191999147,1.5013419254798246,0.002152374917627616,183.53375312630942,357.47355392800216,86.43639134052923,356.4931125089601,184.77685361152302,355.4152810544487,182.77737959904968,357.3384641986827,-0.5290740175104074,345.0220620473742,190.66674244603956,354.88839225658427,0.015229393890298275,0.007988015172802135,0.02583852758960647,0.01356132134788784,0.02893117235245214,0.015046131734998717,0.08747243358640097,0.03982891919374314,0.027244114710340196,0.013052503885662706,0.04775229543585298,0.0179658068411809,0.02326257130347979,0.011538906443216394,1.6003022350631004,0.0013905815180224538,180.05947557393682,359.3599739270935,1.66701748846601,0.0019132419549809864,178.53532792829373,357.2322086839729,1.500179546815798,0.004239153770036692,177.88016574289526,337.677806064614,1.5008542317591542,0.0043060765557705015,179.40201129108263,357.8212012748549,1.3338066589320954,0.002539221184797508,179.96860919075763,273.45420941158943,1.5012664167410328,0.0031619459203472023,178.80077432691718,357.21587093065034,-0.14642418091392506,358.18320229308665,2.568582505175768,357.8564433649583,182.15087729360275,356.6358411898399,-4.273777933955806,353.8238996152671,172.76326865961462,358.48932135497756,358.48932135497756,357.3384641986827,358.48932135497756,357.3384641986827,0.030100898981665854,0.03982891919374314,359.3599739270935,357.47355392800216,357.8212012748549,357.47355392800216,0.5245130062523904,0.5248488444574865,0.5200664373949382,0.45533109758975765,0.47909444019147285,0.3762291776175426,0.49602884791546314,0.08747243358640097,0.5248488444574865
221,123.92,0.78149,IC221K1.2392e+02mag7.8149e-01.bin,5000000.0,3164117.863484898,1.280309113325782e-07,1.9713506374111347,3164.0,0.01377016424338911,0.007486374240208177,0.02570454053401399,0.008595130275201864,0.0658075458502675,0.010877900337459839,0.08308207648084333,0.03261370963442319,0.04026446659615566,0.009903415223943418,0.03348728575215944,0.007252537545190786,0.030850101378921434,0.010939689278049487,1.6003750751502899,0.0009693677298475571,-7.864808416997102,359.2027940696329,1.6671533837087393,0.0012263774327954155,179.50579185620919,102.1458330470775,1.5004508343050984,0.0033380482291273696,180.22138329260116,342.05373318630507,1.5007634267712957,0.003397592717634373,184.530754928592,350.3892663608954,1.334052478151858,0.0014186176535382518,178.1006249726652,118.61010839261908,1.5014215703510427,0.0020114520964733397,181.59778400921275,208.17597584018984,181.4191862004601,357.3162397916926,10.781887062822754,358.4767022272076,182.8302650157826,355.83555162495264,-3.970491035171375,305.516834109697,-7.648341872881083,173.6929748174276,0.02180868088422345,0.011152301869571776,0.01846532182653194,0.009170578710641456,0.028969379870411552,0.015990881504045526,0.08879513842365239,0.05440013721044837,0.03567868567872314,0.01386057869465846,0.025644675470918102,0.01094911856408289,0.029995505720090743,0.014799612396974353,1.6004921157510335,0.001644377908075405,-2.7484726749650408,355.09034891820505,1.6675094431682438,0.0024035611693460496,184.9684045398715,358.75459623980873,1.5050174094229516,0.09555599931134515,179.39341704866723,355.26268837950175,1.4992548008808624,0.04003682576790446,188.28053710278024,357.59243533306335,1.3344162679261766,0.0034443636417565396,180.25115767080345,332.38309073796506,1.5023259933278033,0.004619932791458631,171.27109471113602,343.8049562979686,175.49687477899616,356.35857277376573,2.401623311021681,358.55673046298534,173.89744147256266,358.0975756474923,-9.503869956881081,358.8683144486372,177.9097116907051,355.92209444779104,358.8683144486372,358.4767022272076,358.8683144486372,355.83555162495264,0.03261370963442319,0.05440013721044837,358.75459623980873,359.2027940696329,357.59243533306335,350.3892663608954,0.5113698498674181,0.4966379030266718,0.5519925374853512,0.6126476986938035,0.3884834441343832,0.4269548498088638,0.4933943283063801,0.08879513842365239,0.6126476986938035
